booking_id,1 Time or Recurring
73085,FALSE
73086,TRUE
51346,FALSE
74139,FALSE
29099,TRUE
37373,FALSE
37840,FALSE
60388,FALSE
24886,FALSE
57734,FALSE
46214,FALSE
69674,FALSE
69748,FALSE
42826,FALSE
38726,TRUE
48632,TRUE
31304,FALSE
27169,TRUE
27170,TRUE
37703,TRUE
39059,FALSE
39789,TRUE
35134,FALSE
52825,FALSE
31812,FALSE
27810,TRUE
41422,FALSE
48322,FALSE
26501,TRUE
26633,FALSE
55042,TRUE
54062,FALSE
34523,FALSE
47902,FALSE
68647,FALSE
26256,TRUE
74700,TRUE
61693,FALSE
71406,FALSE
48269,FALSE
49667,TRUE
55902,TRUE
69097,FALSE
69460,FALSE
49789,FALSE
27791,FALSE
60380,FALSE
51002,TRUE
33841,TRUE
55058,FALSE
44958,FALSE
28106,FALSE
50586,TRUE
65587,FALSE
47324,TRUE
74037,TRUE
63166,FALSE
28484,FALSE
70385,FALSE
39824,FALSE
44744,FALSE
40639,TRUE
68544,FALSE
40642,TRUE
51822,FALSE
65594,TRUE
34843,FALSE
55805,TRUE
60513,FALSE
63351,FALSE
37518,TRUE
66477,TRUE
33399,FALSE
64074,FALSE
72004,TRUE
33298,FALSE
66301,FALSE
69829,FALSE
74604,FALSE
40355,FALSE
38314,TRUE
50337,TRUE
41122,FALSE
45169,FALSE
59715,FALSE
49383,TRUE
62503,FALSE
53360,FALSE
52573,FALSE
36312,TRUE
62960,FALSE
49564,FALSE
54063,FALSE
54471,FALSE
27678,FALSE
28192,FALSE
73649,TRUE
31626,FALSE
41720,FALSE
42203,TRUE
62523,TRUE
56070,FALSE
43914,TRUE
40286,FALSE
64828,FALSE
34623,FALSE
40765,FALSE
36657,TRUE
25897,FALSE
60567,FALSE
50215,FALSE
68615,TRUE
38250,TRUE
38257,TRUE
38258,TRUE
27798,FALSE
50124,FALSE
31981,FALSE
33768,FALSE
40527,FALSE
45289,FALSE
74496,FALSE
33228,FALSE
33691,FALSE
45034,FALSE
73474,TRUE
25895,FALSE
34557,TRUE
42109,TRUE
44828,TRUE
67093,FALSE
46444,FALSE
65414,TRUE
50131,FALSE
59270,FALSE
74772,FALSE
53782,FALSE
38058,TRUE
32346,TRUE
53707,FALSE
53976,FALSE
59872,TRUE
35785,FALSE
35130,TRUE
36782,TRUE
35495,FALSE
29848,TRUE
41814,TRUE
69835,FALSE
54147,FALSE
58954,TRUE
66009,FALSE
66010,FALSE
67097,TRUE
39423,TRUE
39499,TRUE
56678,FALSE
56873,TRUE
69960,FALSE
50699,TRUE
57951,FALSE
71588,FALSE
26840,FALSE
38244,TRUE
43708,TRUE
44299,FALSE
48967,FALSE
40273,FALSE
41234,FALSE
41903,FALSE
42701,FALSE
43716,FALSE
44970,FALSE
47020,FALSE
48284,FALSE
68632,TRUE
50796,FALSE
36515,TRUE
37517,FALSE
47401,FALSE
51907,FALSE
70684,FALSE
32771,TRUE
49143,TRUE
67538,TRUE
51347,FALSE
38824,TRUE
38920,TRUE
73547,TRUE
59704,FALSE
34556,TRUE
31679,FALSE
26207,FALSE
53975,FALSE
54587,TRUE
55147,FALSE
56674,FALSE
51837,TRUE
40861,FALSE
58851,FALSE
27538,FALSE
30915,TRUE
30916,FALSE
71821,TRUE
66463,FALSE
66648,FALSE
68844,FALSE
34002,FALSE
34310,FALSE
24814,FALSE
69100,FALSE
41608,TRUE
41609,TRUE
74428,TRUE
49792,FALSE
37312,FALSE
40159,FALSE
34249,FALSE
41253,FALSE
28823,TRUE
38313,TRUE
59295,TRUE
56282,FALSE
44959,TRUE
32838,TRUE
24808,FALSE
55618,TRUE
60688,TRUE
71246,FALSE
73752,FALSE
39806,FALSE
39807,TRUE
45253,TRUE
28834,FALSE
51045,TRUE
69026,FALSE
69027,FALSE
44746,TRUE
62484,FALSE
49363,TRUE
33599,FALSE
56774,FALSE
57157,FALSE
61723,FALSE
57736,TRUE
66952,FALSE
44738,FALSE
51262,FALSE
34777,TRUE
44091,FALSE
48164,FALSE
40956,FALSE
25431,FALSE
32918,FALSE
52030,TRUE
37838,FALSE
37839,TRUE
65181,FALSE
31053,FALSE
35944,FALSE
73362,FALSE
70989,TRUE
59028,FALSE
27893,FALSE
38317,FALSE
70217,FALSE
50339,TRUE
27703,FALSE
30912,TRUE
37286,TRUE
60020,TRUE
47801,TRUE
52241,FALSE
55496,FALSE
37305,TRUE
45382,TRUE
40367,TRUE
31972,FALSE
42223,TRUE
50463,TRUE
51049,TRUE
35673,FALSE
35674,TRUE
36307,FALSE
36308,TRUE
71694,TRUE
49272,FALSE
38828,FALSE
69296,FALSE
27413,TRUE
32781,FALSE
52815,FALSE
52576,TRUE
37071,FALSE
38655,FALSE
53777,FALSE
41813,FALSE
27161,FALSE
66942,FALSE
44619,TRUE
51915,FALSE
52956,TRUE
36866,FALSE
60735,TRUE
62790,FALSE
45547,FALSE
52432,TRUE
39965,FALSE
39796,FALSE
45478,FALSE
41726,FALSE
75096,TRUE
59419,TRUE
30860,TRUE
26265,FALSE
49503,TRUE
49573,TRUE
67080,FALSE
35399,FALSE
47490,TRUE
49769,FALSE
25875,FALSE
73280,FALSE
32999,FALSE
74406,FALSE
38090,FALSE
53009,TRUE
59154,TRUE
71688,TRUE
28817,TRUE
42990,FALSE
71070,FALSE
60508,TRUE
34987,FALSE
48971,FALSE
38592,TRUE
60232,TRUE
46778,FALSE
37893,TRUE
61023,TRUE
44496,FALSE
53496,TRUE
35316,FALSE
38921,FALSE
43829,FALSE
47904,FALSE
29044,FALSE
33238,FALSE
42913,FALSE
58606,TRUE
72129,FALSE
51349,FALSE
42508,TRUE
26329,FALSE
49141,TRUE
65708,FALSE
72725,FALSE
37521,FALSE
54151,FALSE
66015,TRUE
44878,FALSE
44879,FALSE
44880,FALSE
44881,TRUE
26900,TRUE
73668,TRUE
60570,TRUE
28118,TRUE
36917,FALSE
62067,TRUE
26584,TRUE
43188,FALSE
36929,FALSE
37309,FALSE
34380,FALSE
64887,TRUE
51916,FALSE
70300,TRUE
50899,FALSE
54586,TRUE
70391,FALSE
72450,FALSE
41621,FALSE
53897,TRUE
72444,FALSE
72726,TRUE
47993,FALSE
70394,FALSE
53561,FALSE
50590,FALSE
45682,FALSE
40160,FALSE
47911,TRUE
61115,TRUE
65917,TRUE
27329,FALSE
37134,TRUE
37702,TRUE
37062,FALSE
47578,TRUE
56279,FALSE
44750,FALSE
49365,FALSE
55980,FALSE
36939,FALSE
74929,FALSE
40239,FALSE
33527,FALSE
55274,TRUE
32777,TRUE
50911,FALSE
53083,FALSE
36007,FALSE
26643,FALSE
43111,FALSE
45783,FALSE
45784,FALSE
45785,FALSE
45786,FALSE
45787,FALSE
45788,FALSE
45789,FALSE
54256,FALSE
61807,FALSE
39417,TRUE
40951,FALSE
66888,FALSE
50897,FALSE
25128,FALSE
51921,FALSE
57359,FALSE
70982,FALSE
64646,TRUE
53605,FALSE
53804,FALSE
53805,FALSE
53806,FALSE
53807,FALSE
53808,FALSE
61953,TRUE
55482,FALSE
27886,FALSE
62597,TRUE
64282,FALSE
25195,FALSE
25424,FALSE
67849,TRUE
47270,TRUE
49389,FALSE
49390,FALSE
49391,FALSE
49392,FALSE
55610,FALSE
55611,FALSE
55612,FALSE
55613,FALSE
34075,FALSE
59952,FALSE
73852,FALSE
46949,FALSE
50010,FALSE
47992,FALSE
55060,FALSE
61500,FALSE
62710,TRUE
59527,FALSE
35281,FALSE
67717,TRUE
34313,TRUE
55592,FALSE
41956,TRUE
26093,FALSE
50415,TRUE
43416,FALSE
62780,FALSE
50577,TRUE
48255,FALSE
48256,FALSE
48257,FALSE
48258,FALSE
48259,FALSE
48260,FALSE
40853,FALSE
41436,FALSE
75101,TRUE
36306,TRUE
36505,TRUE
37611,TRUE
71593,FALSE
71595,FALSE
71596,FALSE
72533,FALSE
72534,FALSE
45390,TRUE
35733,FALSE
55800,FALSE
43824,FALSE
40631,FALSE
39425,TRUE
40851,TRUE
46687,FALSE
28586,FALSE
44835,FALSE
65400,FALSE
65401,TRUE
65118,FALSE
65119,FALSE
65121,FALSE
65122,FALSE
36015,TRUE
37121,TRUE
37440,TRUE
35731,FALSE
38167,TRUE
46418,FALSE
58505,FALSE
36584,TRUE
31052,FALSE
60702,FALSE
58509,TRUE
74324,FALSE
43643,TRUE
37456,FALSE
47915,TRUE
61159,TRUE
34628,FALSE
50913,FALSE
72712,TRUE
36720,TRUE
44836,FALSE
61700,TRUE
47488,FALSE
62061,FALSE
71368,FALSE
38442,FALSE
38266,FALSE
38069,TRUE
61410,FALSE
26023,TRUE
70779,TRUE
40370,TRUE
36091,TRUE
34141,TRUE
40942,FALSE
65590,TRUE
33772,TRUE
51823,FALSE
34455,FALSE
54768,FALSE
32411,TRUE
45791,FALSE
47403,TRUE
59397,TRUE
32000,FALSE
68230,TRUE
68651,FALSE
56580,FALSE
27003,FALSE
66384,TRUE
55369,TRUE
46520,FALSE
42816,TRUE
50789,FALSE
56298,TRUE
32784,FALSE
73273,FALSE
27866,FALSE
73423,TRUE
26644,FALSE
27702,TRUE
42484,TRUE
71654,FALSE
51266,FALSE
55150,TRUE
55151,FALSE
50599,TRUE
50690,TRUE
46841,FALSE
36983,FALSE
69395,FALSE
39793,FALSE
69283,FALSE
68630,TRUE
43121,FALSE
27883,FALSE
27884,FALSE
28733,FALSE
26331,FALSE
25592,FALSE
39240,FALSE
31967,TRUE
31570,TRUE
63172,TRUE
41916,TRUE
47496,TRUE
24692,FALSE
47683,FALSE
47480,FALSE
64810,FALSE
39685,FALSE
67598,FALSE
74300,TRUE
26630,FALSE
30480,FALSE
29120,TRUE
28815,FALSE
26185,FALSE
67807,FALSE
67624,FALSE
31129,FALSE
41955,FALSE
38435,FALSE
51698,FALSE
51807,FALSE
67110,TRUE
64189,TRUE
32064,FALSE
46582,FALSE
35786,FALSE
69837,FALSE
43533,TRUE
49478,FALSE
44214,FALSE
44309,FALSE
39689,FALSE
26922,FALSE
51367,TRUE
43345,FALSE
34697,FALSE
28342,TRUE
38919,TRUE
43331,FALSE
61695,TRUE
44190,FALSE
49878,FALSE
24804,FALSE
45167,TRUE
56750,FALSE
46315,FALSE
43323,TRUE
56861,FALSE
42219,FALSE
33161,FALSE
44633,FALSE
46218,FALSE
63355,FALSE
55889,FALSE
43113,FALSE
44495,TRUE
45060,FALSE
36919,TRUE
37307,TRUE
56964,TRUE
44209,TRUE
28908,TRUE
40284,FALSE
40728,TRUE
37293,FALSE
69185,FALSE
33838,TRUE
55802,TRUE
52859,FALSE
63885,FALSE
33692,FALSE
46510,FALSE
59922,TRUE
48548,FALSE
65107,FALSE
44874,FALSE
57027,TRUE
40964,TRUE
40252,FALSE
67922,FALSE
32555,FALSE
63452,TRUE
64408,FALSE
70036,FALSE
41233,FALSE
29023,FALSE
33847,FALSE
52275,FALSE
53055,FALSE
41435,FALSE
49035,FALSE
48550,FALSE
43696,FALSE
44886,FALSE
63777,FALSE
74614,FALSE
41345,FALSE
53562,FALSE
51568,FALSE
41992,FALSE
35291,FALSE
35925,FALSE
36640,FALSE
53501,FALSE
55498,TRUE
72798,FALSE
44525,FALSE
51159,TRUE
61602,TRUE
41338,FALSE
58830,FALSE
68144,FALSE
72502,FALSE
72969,TRUE
31046,FALSE
43440,FALSE
61142,TRUE
62509,FALSE
64140,TRUE
46430,FALSE
39140,FALSE
62264,FALSE
74245,FALSE
43706,TRUE
51714,FALSE
49592,TRUE
30931,TRUE
58626,FALSE
62781,FALSE
68350,FALSE
43435,FALSE
43354,FALSE
24693,FALSE
24956,FALSE
25184,FALSE
37522,FALSE
71081,FALSE
68732,TRUE
33919,TRUE
42610,TRUE
44875,FALSE
64990,FALSE
25602,FALSE
70218,FALSE
66644,FALSE
64820,FALSE
34363,TRUE
71290,FALSE
28260,FALSE
50581,FALSE
51052,FALSE
39886,FALSE
31366,FALSE
53558,TRUE
55139,FALSE
62966,FALSE
38586,FALSE
53987,TRUE
56869,TRUE
32487,TRUE
70868,FALSE
40358,TRUE
40359,TRUE
26203,FALSE
62517,TRUE
26105,TRUE
61806,FALSE
35602,TRUE
56299,FALSE
34454,TRUE
60306,FALSE
33094,TRUE
28587,FALSE
29009,FALSE
50326,FALSE
53813,FALSE
53815,TRUE
67233,FALSE
41497,TRUE
70616,TRUE
34755,FALSE
69917,FALSE
74220,TRUE
75023,TRUE
53533,FALSE
34072,FALSE
62954,FALSE
25886,TRUE
38170,FALSE
35490,FALSE
44636,FALSE
55785,FALSE
29773,TRUE
33225,FALSE
43723,FALSE
44441,FALSE
63360,TRUE
50009,FALSE
63266,TRUE
28123,TRUE
74510,TRUE
28832,FALSE
68454,FALSE
72715,FALSE
26262,FALSE
52818,FALSE
42704,TRUE
28480,TRUE
63569,FALSE
61021,FALSE
27725,TRUE
27726,TRUE
28830,TRUE
31621,TRUE
74127,FALSE
34689,FALSE
50691,FALSE
28727,FALSE
30932,FALSE
57955,FALSE
48536,TRUE
25327,FALSE
32836,FALSE
31811,FALSE
35603,FALSE
56573,TRUE
32407,FALSE
74241,FALSE
40162,TRUE
44625,FALSE
44419,TRUE
68719,FALSE
28583,FALSE
47495,FALSE
40055,TRUE
44221,FALSE
36864,FALSE
62770,TRUE
46091,FALSE
46093,FALSE
46094,FALSE
46095,FALSE
46096,FALSE
46097,FALSE
39705,FALSE
39691,TRUE
63254,FALSE
52955,FALSE
59043,FALSE
60029,FALSE
27073,FALSE
63453,FALSE
42393,FALSE
54267,FALSE
40859,FALSE
43209,FALSE
24689,FALSE
28943,TRUE
30835,FALSE
71079,FALSE
40170,FALSE
71167,FALSE
66897,TRUE
68004,FALSE
26398,TRUE
50195,FALSE
66947,FALSE
49581,FALSE
50797,FALSE
44409,TRUE
67221,FALSE
67723,FALSE
26021,TRUE
28265,TRUE
73426,FALSE
26990,FALSE
66789,FALSE
48842,FALSE
71251,FALSE
68227,FALSE
30405,FALSE
48745,FALSE
37891,FALSE
63581,TRUE
67539,FALSE
66934,FALSE
51727,FALSE
74301,TRUE
40640,FALSE
48552,TRUE
51247,FALSE
51251,TRUE
51252,TRUE
52786,TRUE
74765,FALSE
62599,TRUE
41339,TRUE
37052,FALSE
46197,TRUE
59285,FALSE
50122,FALSE
48867,FALSE
44407,FALSE
44962,FALSE
59651,FALSE
35847,TRUE
43634,TRUE
59414,FALSE
38067,FALSE
39416,TRUE
65109,TRUE
42901,FALSE
57740,FALSE
58224,FALSE
75103,FALSE
63686,TRUE
26650,TRUE
66461,FALSE
69831,FALSE
34511,TRUE
26998,FALSE
59038,FALSE
66019,FALSE
35837,FALSE
61958,FALSE
62151,FALSE
41825,FALSE
56177,FALSE
56178,FALSE
56179,FALSE
56180,FALSE
56182,FALSE
56184,FALSE
56185,FALSE
60124,FALSE
60127,FALSE
60128,FALSE
60130,FALSE
60131,FALSE
60132,FALSE
60133,FALSE
60134,FALSE
60135,FALSE
60136,FALSE
60227,TRUE
50451,FALSE
50452,TRUE
74613,FALSE
27068,FALSE
42395,TRUE
48267,TRUE
74338,FALSE
42715,FALSE
47985,FALSE
65705,TRUE
64414,TRUE
51834,FALSE
61119,TRUE
62490,FALSE
34618,FALSE
53990,FALSE
58785,TRUE
62720,TRUE
59957,FALSE
37045,FALSE
72553,FALSE
53370,FALSE
71742,FALSE
53688,TRUE
72024,TRUE
67819,TRUE
49139,FALSE
37622,FALSE
73962,FALSE
28175,FALSE
41507,TRUE
33382,FALSE
53292,FALSE
26013,FALSE
65582,FALSE
67082,TRUE
53896,TRUE
61300,TRUE
59875,FALSE
55259,FALSE
37379,FALSE
60936,FALSE
41429,TRUE
42205,FALSE
43007,FALSE
49905,FALSE
64639,FALSE
46694,FALSE
38263,FALSE
51272,TRUE
47347,TRUE
36563,FALSE
38096,TRUE
38099,FALSE
54833,TRUE
29422,FALSE
34005,FALSE
45178,FALSE
51908,FALSE
58832,FALSE
67545,FALSE
41334,FALSE
41615,FALSE
70685,TRUE
58610,TRUE
34307,FALSE
62721,FALSE
64198,TRUE
69468,TRUE
32722,TRUE
40256,FALSE
74051,TRUE
25054,FALSE
67223,TRUE
57341,FALSE
66731,FALSE
57029,FALSE
46337,TRUE
39332,TRUE
74928,FALSE
46815,FALSE
46816,FALSE
46817,FALSE
26844,FALSE
39973,TRUE
62677,FALSE
64917,FALSE
62154,FALSE
68302,FALSE
31900,TRUE
64833,FALSE
64910,FALSE
51816,FALSE
32258,TRUE
37214,TRUE
50689,FALSE
52250,FALSE
53676,TRUE
38520,FALSE
38521,FALSE
51606,FALSE
29173,FALSE
70778,FALSE
25172,FALSE
46850,FALSE
48627,FALSE
50032,FALSE
52234,FALSE
55557,FALSE
59538,FALSE
61685,FALSE
63353,TRUE
39235,FALSE
46441,FALSE
52326,FALSE
29352,FALSE
42491,FALSE
40838,FALSE
32985,FALSE
74312,FALSE
48169,FALSE
41516,TRUE
44731,FALSE
37614,FALSE
58513,FALSE
33308,TRUE
39509,TRUE
56583,TRUE
50782,TRUE
40349,FALSE
47108,TRUE
56513,TRUE
58933,FALSE
51600,FALSE
74311,TRUE
36069,FALSE
28726,FALSE
36860,FALSE
40656,TRUE
46677,TRUE
74784,FALSE
48066,TRUE
62065,FALSE
62066,TRUE
31518,FALSE
33101,TRUE
25174,FALSE
41997,FALSE
45062,FALSE
45401,FALSE
46078,FALSE
56773,FALSE
57243,TRUE
51917,FALSE
61019,FALSE
28824,TRUE
36594,FALSE
37700,TRUE
69378,TRUE
42410,FALSE
45776,TRUE
52958,FALSE
30765,FALSE
33998,FALSE
65828,TRUE
48523,FALSE
40946,FALSE
30918,FALSE
43920,FALSE
34702,FALSE
34703,TRUE
47585,FALSE
33678,TRUE
34243,FALSE
31215,FALSE
67920,TRUE
25731,FALSE
70326,FALSE
56948,FALSE
48525,TRUE
38982,TRUE
40633,TRUE
48753,FALSE
28957,FALSE
70404,TRUE
27948,FALSE
28191,FALSE
42411,TRUE
75098,TRUE
60384,FALSE
33539,FALSE
26204,FALSE
51056,FALSE
48635,FALSE
65105,FALSE
65108,FALSE
43526,FALSE
71371,FALSE
41415,FALSE
41417,FALSE
41802,FALSE
71670,FALSE
67909,TRUE
42319,FALSE
42320,TRUE
67856,TRUE
41502,TRUE
46295,FALSE
40542,FALSE
61702,TRUE
36022,FALSE
38531,FALSE
26708,TRUE
24749,FALSE
47019,FALSE
47035,FALSE
47036,FALSE
47037,FALSE
64419,TRUE
51832,FALSE
28414,FALSE
42814,FALSE
51492,FALSE
73165,FALSE
67912,TRUE
36865,FALSE
37380,TRUE
37992,TRUE
38513,TRUE
33005,FALSE
47271,TRUE
41600,FALSE
52448,FALSE
73567,FALSE
72373,FALSE
72374,FALSE
68843,FALSE
74689,FALSE
59410,FALSE
38424,TRUE
36021,FALSE
35435,TRUE
40062,FALSE
74254,FALSE
53888,FALSE
31675,FALSE
58609,TRUE
40357,FALSE
33086,FALSE
40375,FALSE
49488,FALSE
64283,FALSE
70886,FALSE
70887,TRUE
28336,FALSE
32480,FALSE
39792,TRUE
52973,FALSE
65999,FALSE
66574,TRUE
38516,TRUE
28023,FALSE
39322,FALSE
41717,FALSE
50100,TRUE
54580,FALSE
67916,TRUE
25817,FALSE
66018,FALSE
25575,TRUE
25583,FALSE
26332,TRUE
26341,TRUE
28793,FALSE
30586,TRUE
36993,FALSE
38253,TRUE
38254,FALSE
62403,FALSE
42624,FALSE
42625,TRUE
40344,FALSE
32774,TRUE
42739,FALSE
37599,TRUE
43718,FALSE
51581,FALSE
31976,FALSE
28279,FALSE
49900,FALSE
26839,TRUE
45898,TRUE
44891,TRUE
33916,FALSE
46783,TRUE
30408,FALSE
31740,FALSE
26109,FALSE
55153,FALSE
66372,TRUE
66649,TRUE
50589,FALSE
27795,FALSE
25658,FALSE
51920,FALSE
66165,TRUE
57232,TRUE
27082,FALSE
35041,FALSE
25888,FALSE
59180,TRUE
43115,TRUE
39413,FALSE
40868,TRUE
69109,TRUE
69107,FALSE
39243,TRUE
73346,TRUE
31434,FALSE
49261,TRUE
30770,TRUE
29180,FALSE
67515,FALSE
73590,FALSE
58041,FALSE
48980,FALSE
74033,TRUE
34374,FALSE
41441,TRUE
63964,FALSE
57220,TRUE
68624,FALSE
61703,FALSE
55149,FALSE
45376,TRUE
74323,FALSE
33384,FALSE
60502,TRUE
57338,FALSE
44167,TRUE
25127,FALSE
42108,FALSE
28809,FALSE
64750,FALSE
49148,FALSE
49668,TRUE
60672,FALSE
38927,TRUE
59883,TRUE
38987,TRUE
39073,TRUE
41207,TRUE
40362,FALSE
45046,FALSE
45174,FALSE
39410,FALSE
39600,FALSE
50027,FALSE
64735,FALSE
64736,FALSE
66290,TRUE
37833,TRUE
36591,TRUE
63586,TRUE
39784,TRUE
61146,FALSE
50790,FALSE
54834,FALSE
65602,FALSE
69630,FALSE
58953,FALSE
41982,FALSE
28423,FALSE
69284,FALSE
59156,TRUE
61369,TRUE
67921,TRUE
54370,TRUE
59051,TRUE
32558,FALSE
43682,TRUE
47384,TRUE
63679,FALSE
39070,FALSE
54166,FALSE
54243,TRUE
36156,FALSE
36157,TRUE
36245,FALSE
46934,TRUE
53613,FALSE
57546,FALSE
63878,FALSE
70796,FALSE
27878,FALSE
38830,TRUE
59392,FALSE
32779,FALSE
56304,FALSE
33538,TRUE
27464,TRUE
45680,FALSE
49369,FALSE
74011,FALSE
33093,FALSE
58846,FALSE
58859,FALSE
45892,FALSE
64391,TRUE
28276,TRUE
59800,FALSE
38104,FALSE
59722,FALSE
36016,FALSE
69555,FALSE
58024,TRUE
63376,TRUE
67633,TRUE
71839,TRUE
60285,FALSE
71926,TRUE
28584,FALSE
63151,FALSE
29034,TRUE
33777,FALSE
71840,FALSE
41917,FALSE
42505,FALSE
56293,FALSE
27633,FALSE
53665,FALSE
54258,FALSE
51710,FALSE
38829,TRUE
69301,FALSE
69156,FALSE
66481,FALSE
55883,FALSE
43535,FALSE
68650,FALSE
33151,TRUE
42398,FALSE
47777,FALSE
32654,FALSE
74437,FALSE
66392,FALSE
67104,FALSE
41139,FALSE
39507,FALSE
36786,FALSE
46333,TRUE
68049,TRUE
70788,FALSE
70789,FALSE
70791,FALSE
70792,FALSE
67318,FALSE
33390,FALSE
47818,FALSE
61739,FALSE
51799,TRUE
40941,FALSE
62871,FALSE
71299,FALSE
53268,FALSE
33914,FALSE
72155,TRUE
40645,TRUE
37447,FALSE
51239,FALSE
53473,FALSE
37758,FALSE
74581,TRUE
70121,TRUE
63466,FALSE
40841,TRUE
74625,FALSE
67537,TRUE
26259,FALSE
68219,TRUE
40837,FALSE
55270,TRUE
43332,TRUE
44404,TRUE
36721,TRUE
51586,TRUE
45876,TRUE
51378,FALSE
28094,FALSE
55597,FALSE
29278,FALSE
36868,FALSE
67737,TRUE
24878,TRUE
62164,TRUE
62051,FALSE
44884,FALSE
51361,FALSE
71582,TRUE
38926,FALSE
40360,TRUE
41731,FALSE
61593,FALSE
67341,TRUE
36729,FALSE
56574,TRUE
42394,FALSE
73425,FALSE
74337,TRUE
71675,TRUE
54593,FALSE
71833,FALSE
46932,FALSE
65012,TRUE
65409,TRUE
43513,FALSE
32416,TRUE
51607,FALSE
31818,FALSE
56872,TRUE
63043,FALSE
38088,FALSE
61710,FALSE
27339,FALSE
27625,TRUE
45800,FALSE
74605,FALSE
38725,FALSE
39488,FALSE
51713,FALSE
45285,FALSE
51730,TRUE
28792,FALSE
73356,FALSE
56404,TRUE
72713,TRUE
45386,FALSE
55497,FALSE
31965,TRUE
56167,FALSE
31376,FALSE
27345,FALSE
51018,FALSE
41809,FALSE
34144,FALSE
36076,TRUE
37454,FALSE
24671,TRUE
27304,TRUE
27305,TRUE
42102,FALSE
38512,TRUE
40238,TRUE
55363,TRUE
54372,TRUE
38429,TRUE
39803,FALSE
60393,FALSE
50787,TRUE
50788,TRUE
51042,FALSE
31306,TRUE
31297,FALSE
30851,FALSE
59158,TRUE
53051,TRUE
54273,FALSE
66635,FALSE
35658,FALSE
35723,FALSE
32063,FALSE
35607,TRUE
41517,FALSE
63702,TRUE
34078,FALSE
34451,FALSE
34613,FALSE
72627,FALSE
39136,FALSE
40167,FALSE
44514,FALSE
68253,FALSE
45403,FALSE
62153,FALSE
32126,TRUE
67544,FALSE
40852,TRUE
41354,TRUE
53142,FALSE
70550,FALSE
74523,FALSE
53054,FALSE
40753,FALSE
61141,TRUE
26997,FALSE
48307,FALSE
34064,TRUE
72552,FALSE
71094,FALSE
43191,FALSE
42488,TRUE
42490,TRUE
62873,TRUE
47349,FALSE
50791,FALSE
63142,TRUE
43325,TRUE
46780,TRUE
44622,FALSE
44627,FALSE
44628,FALSE
44629,FALSE
44630,FALSE
44631,FALSE
48299,FALSE
48303,FALSE
48304,FALSE
27459,FALSE
67029,FALSE
59706,FALSE
33154,FALSE
60275,FALSE
56410,TRUE
47582,FALSE
47586,FALSE
47587,FALSE
47588,FALSE
47589,FALSE
47590,FALSE
50465,FALSE
54879,FALSE
54881,FALSE
55519,FALSE
33677,FALSE
49880,TRUE
54072,FALSE
45908,TRUE
46335,TRUE
54996,FALSE
43650,FALSE
25587,FALSE
60016,FALSE
62614,FALSE
74612,FALSE
67404,FALSE
63955,TRUE
75014,TRUE
50109,FALSE
51911,FALSE
53667,FALSE
54726,FALSE
56775,FALSE
57877,FALSE
52307,TRUE
51363,FALSE
65412,TRUE
43217,FALSE
34552,TRUE
28113,FALSE
25196,TRUE
61120,FALSE
57448,FALSE
43008,TRUE
65898,FALSE
24880,FALSE
51484,FALSE
48172,FALSE
55894,FALSE
43745,FALSE
55502,FALSE
34163,FALSE
64809,TRUE
61809,FALSE
42993,FALSE
51371,TRUE
36304,FALSE
37126,FALSE
40958,FALSE
26842,FALSE
66647,FALSE
41230,FALSE
25486,FALSE
26581,FALSE
26909,FALSE
29012,FALSE
30528,FALSE
31143,FALSE
31571,FALSE
32045,FALSE
33836,FALSE
36875,FALSE
38256,FALSE
39328,FALSE
40063,TRUE
47762,FALSE
59521,FALSE
65899,FALSE
68640,FALSE
72522,FALSE
34542,FALSE
28545,FALSE
29550,FALSE
29125,FALSE
64739,TRUE
24879,FALSE
48397,FALSE
47981,FALSE
47991,TRUE
49378,TRUE
54374,TRUE
50331,FALSE
32271,FALSE
28945,TRUE
71165,FALSE
48547,FALSE
27087,FALSE
29866,TRUE
29869,TRUE
74125,TRUE
74126,TRUE
68927,TRUE
37069,TRUE
54742,TRUE
36727,TRUE
47352,TRUE
48295,FALSE
74923,TRUE
65574,FALSE
53889,TRUE
51379,TRUE
45038,FALSE
45039,FALSE
45041,FALSE
45042,FALSE
42415,TRUE
59798,TRUE
66005,FALSE
26202,FALSE
38108,TRUE
50110,FALSE
42607,TRUE
71285,TRUE
71287,TRUE
68635,FALSE
69641,FALSE
34003,FALSE
50345,FALSE
36514,TRUE
63775,FALSE
25126,TRUE
60292,FALSE
48633,TRUE
43911,TRUE
64893,FALSE
63045,FALSE
29109,FALSE
60489,FALSE
62049,TRUE
68366,FALSE
35062,TRUE
74595,TRUE
36724,TRUE
67617,FALSE
25943,FALSE
55391,TRUE
37604,FALSE
62233,TRUE
63275,FALSE
71292,TRUE
48849,TRUE
68132,TRUE
63783,TRUE
54740,FALSE
54876,FALSE
58257,FALSE
52029,FALSE
73455,TRUE
27322,FALSE
36564,TRUE
56268,FALSE
43525,FALSE
62504,FALSE
67231,TRUE
34992,FALSE
74153,FALSE
51368,TRUE
33095,TRUE
61692,TRUE
72519,FALSE
45877,TRUE
35257,FALSE
35846,FALSE
61707,FALSE
40864,FALSE
38422,FALSE
72633,TRUE
35408,FALSE
34547,FALSE
71934,FALSE
54997,FALSE
63371,FALSE
60494,TRUE
42840,TRUE
38519,TRUE
39892,TRUE
45768,FALSE
49490,FALSE
67616,FALSE
70715,FALSE
72962,FALSE
